P,T,S,R,game
0.7504391826392443,1,0,0.9293286406500451,PD
0.8473508974625665,1,0,0.8859516641098453,PD
0.1157582847632197,1,0,0.5599979276389684,PD
0.076069457,1,0,0.9761449284403003,PD
0.37595310600586385,1,0,0.959996769,PD
0.21668260700611075,1,0,0.8756757048423194,PD
0.2328575657770744,1,0,0.9459243321490676,PD
0.5197478515261331,1,0,0.6863026439787818,PD
0.14740623811432174,1,0,0.9294692744700926,PD
0.4777229739627682,1,0,0.7208299747096427,PD
0.6081326749908973,1,0,0.6253338049144245,PD
0.5079264344189063,1,0,0.9808943539016028,PD
0.164487408,1,0,0.6423589417811628,PD
0.021248923,1,0,0.5096570584364007,PD
0.8832108352766292,1,0,0.9126013768293431,PD
0.025126829324969346,1,0,0.7893294116927336,PD
0.34096825004086484,1,0,0.6716596839155218,PD
0.4005271162606705,1,0,0.9088888076969139,PD
0.7923614088354092,1,0,0.9288162372626999,PD
0.2656026972379537,1,0,0.5263989201429923,PD
0.4685504707279069,1,0,0.7306971229630215,PD
0.6721906804959594,1,0,0.8151862852524633,PD
0.37657038907166385,1,0,0.7942325877644675,PD
0.5617109996379914,1,0,0.6243817178357856,PD
0.6018793454180908,1,0,0.9403990482717297,PD
0.7508808897230865,1,0,0.9993606837169532,PD
0.5120963395409566,1,0,0.7243583151563546,PD
0.39127128976894743,1,0,0.7008052205401041,PD
0.20382620044319566,1,0,0.6889826382477923,PD
0.034758476,1,0,0.7246321182347271,PD
0.7099782560425032,1,0,0.7438530951444251,PD
0.3985720559002708,1,0,0.5566062102337366,PD
0.5460732356940357,1,0,0.6087633515993701,PD
0.5673315840059201,1,0,0.7440050682429672,PD
0.42264609097161343,1,0,0.9177520949861634,PD
0.6032437366898107,1,0,0.7676229,PD
0.5391366389827836,1,0,0.5857648314530379,PD
0.5263028,1,0,0.5549335725385948,PD
0.352080598,1,0,0.5743300292122416,PD
0.2361999987325496,1,0,0.9916367775719006,PD
0.2859979781113118,1,0,0.8872381178463417,PD
0.316041399,1,0,0.9692223524208462,PD
0.2504252009591743,1,0,0.6600368456362559,PD
0.4642921037606711,1,0,0.5448906803461321,PD
0.8018152946662789,1,0,0.8082765866746286,PD
0.2528215213772933,1,0,0.7070864106022142,PD
0.7049776039773268,1,0,0.9113553416801992,PD
0.5560589830646585,1,0,0.6941900191430391,PD
0.33578419479270205,1,0,0.6275191420491978,PD
0.5576027187181853,1,0,0.6049016181631773,PD
0.6563270908166094,1,0,0.6793388190190297,PD
0.5296111925716636,1,0,0.9568554477220524,PD
0.14723389547055143,1,0,0.8564321020542727,PD
0.055662083,1,0,0.6131813467828966,PD
0.2521405191510382,1,0,0.8593929843753405,PD
0.008430923,1,0,0.7789877752325823,PD
0.798357162,1,0,0.8085753993173063,PD
0.17366490976952087,1,0,0.9299595821833606,PD
0.686337281,1,0,0.8813783288669275,PD
0.5957654231757186,1,0,0.7830037552223504,PD
0.7055887741174254,1,0,0.7221906390010753,PD
0.8693522014189679,1,0,0.9140816847798502,PD
0.3408725909726802,1,0,0.7901915208101662,PD
0.3238636232326779,1,0,0.7983576293441959,PD
0.49021634132897085,1,0,0.8284187116438777,PD
0.46715004576869745,1,0,0.9802595226584909,PD
0.13663447486156177,1,0,0.8038519534907701,PD
0.8797256599958536,1,0,0.9784523422555227,PD
0.8205668791489626,1,0,0.8577805874290669,PD
0.5360540950147044,1,0,0.7772740235409342,PD
0.1031826994588505,1,0,0.9996717354258229,PD
0.10815323111735431,1,0,0.9142713034933674,PD
0.5079702542265885,1,0,0.63936782,PD
0.2118933690432081,1,0,0.9781511720938201,PD
0.5320424315662784,1,0,0.8371030950638105,PD
0.053927527,1,0,0.9829748068601843,PD
0.9143672250059374,1,0,0.9973396303962587,PD
0.18306470591759028,1,0,0.9940353354818924,PD
0.082183246,1,0,0.8003920908447704,PD
0.052025318697850986,1,0,0.7332801856874746,PD
0.3262571478437508,1,0,0.7592056121246642,PD
0.32733996329726045,1,0,0.8784033492799131,PD
0.7724213962634381,1,0,0.8507758264271342,PD
0.34881646093706653,1,0,0.9289557741126626,PD
0.030612243,1,0,0.76302797,PD
0.6789511649061948,1,0,0.7254507158873759,PD
0.40447082103592713,1,0,0.5661308165599358,PD
0.14606134201483978,1,0,0.9253525993270139,PD
0.081543966,1,0,0.5543936784344657,PD
0.16571962225298642,1,0,0.5052910081023883,PD
0.430118824,1,0,0.8953326660419214,PD
0.24843712667983753,1,0,0.5901815129039086,PD
0.5392357471947558,1,0,0.7002275138626041,PD
0.26975112072788865,1,0,0.6928442933923392,PD
0.7236413282144805,1,0,0.8114280380640685,PD
0.066796584,1,0,0.6857440515889618,PD
0.8039905598578245,1,0,0.9146673663906688,PD
0.7003735400839204,1,0,0.9948118955095138,PD
0.8039252800169769,1,0,0.8740023864824319,PD
0.5570802758257334,1,0,0.8456569846195496,PD
0.7715620372512817,1,0,0.9005705727212205,PD
0.4609153374874677,1,0,0.7482224012112679,PD
0.16532176636636864,1,0,0.6007738615267603,PD
0.8629622426155097,1,0,0.909203332,PD
0.14261866369576603,1,0,0.7752521729920934,PD
0.027706443415401072,1,0,0.5669868512999737,PD
0.10379445036917367,1,0,0.8406539966004899,PD
0.21770870924405328,1,0,0.8622209800128195,PD
0.5522231099572976,1,0,0.8676567083655219,PD
0.5804073811418304,1,0,0.7097478159685625,PD
0.30249888552528925,1,0,0.5104561813845865,PD
0.7228264880210946,1,0,0.7596883373706068,PD
0.5994649130120893,1,0,0.6181260755739544,PD
0.021481683044914046,1,0,0.5653236552806868,PD
0.60137235,1,0,0.6396185388191168,PD
0.5240017577972129,1,0,0.9265588079545423,PD
0.1146293616137033,1,0,0.9607251905194716,PD
0.39588842388695067,1,0,0.9036299532781742,PD
0.2485273325462194,1,0,0.8022684526588509,PD
0.10953487068967083,1,0,0.6695118458017922,PD
0.578860604,1,0,0.9185474709320128,PD
0.4519284146485576,1,0,0.5164768259008341,PD
0.033220929,1,0,0.5684102138363538,PD
0.4217918953803921,1,0,0.7940421979831253,PD
0.31336265617909853,1,0,0.99846079,PD
0.20103296651643543,1,0,0.5096043208767663,PD
0.3284425338853596,1,0,0.9998154027417191,PD
0.3655833721111277,1,0,0.6716087395424747,PD
0.45661511014812195,1,0,0.9721875604153503,PD
0.081899486,1,0,0.8922162927176461,PD
0.47675441406933694,1,0,0.5383286053488379,PD
0.1668048780963085,1,0,0.5337809891549786,PD
0.3257812576466377,1,0,0.9148143122819707,PD
0.15300257528457673,1,0,0.9119271532343592,PD
0.6252907777469094,1,0,0.7987732317560434,PD
0.6748506421333846,1,0,0.7023352482841633,PD
0.3876959262986044,1,0,0.8755114498893188,PD
0.45464692433808196,1,0,0.8362119333941019,PD
0.10975019045841927,1,0,0.8278689788408132,PD
0.2778939461992178,1,0,0.5607241034928507,PD
0.7995312000752395,1,0,0.8343665560843462,PD
0.26672558961889625,1,0,0.8490961784416209,PD
0.5620214224852074,1,0,0.8550547096213392,PD
0.44211727134854684,1,0,0.9290505871815701,PD
0.3332860036892116,1,0,0.972517381,PD
0.045749525866396024,1,0,0.5496715609311914,PD
0.094079722,1,0,0.9244392863019616,PD
0.11341302346708604,1,0,0.5266115067402379,PD
0.283681577,1,0,0.9011854045689739,PD
0.45463301748725926,1,0,0.8101149401900706,PD
0.691123489,1,0,0.9459668400891401,PD
0.17794184605504193,1,0,0.9464031789595072,PD
0.2789293126776804,1,0,0.8562074214847565,PD
0.5861727711332356,1,0,0.8704716927137771,PD
0.29034510502033295,1,0,0.7112798225092137,PD
0.22015916418018788,1,0,0.6849298926453518,PD
0.32493198778297727,1,0,0.6607909470331876,PD
0.4317484713241053,1,0,0.5386033388215509,PD
0.2130046253114759,1,0,0.9367627408242588,PD
0.4729053907539482,1,0,0.9111996639399332,PD
0.37208809608555304,1,0,0.8472752628345879,PD
0.037257527010309044,1,0,0.536879375,PD
0.3197040822022459,1,0,0.9515748898670934,PD
0.20810863448274652,1,0,0.9283227736251678,PD
0.5563087774673303,1,0,0.6354625155374954,PD
0.7422014517376239,1,0,0.9576880603473525,PD
0.27654985901485607,1,0,0.8387456347103955,PD
0.28524540653406016,1,0,0.7061451793139557,PD
0.33738993814331875,1,0,0.6532968460507762,PD
0.6806422741881677,1,0,0.7519948229619677,PD
0.14719024492448063,1,0,0.6082843596441212,PD
0.5005045945534303,1,0,0.937131132,PD
0.10694461188489801,1,0,0.9679112866162757,PD
0.038059266601399244,1,0,0.6392995652260467,PD
0.23471444354008053,1,0,0.7565236706574018,PD
0.39147540712394413,1,0,0.7271856335764072,PD
0.34293450448539997,1,0,0.8309753573228185,PD
0.1493317922285171,1,0,0.9931643847642417,PD
0.5884441021525992,1,0,0.6040286379943376,PD
0.13043967805817358,1,0,0.9444388568354758,PD
0.24991062830334942,1,0,0.6232056243192918,PD
0.25559758734436366,1,0,0.6315396769579873,PD
0.36496520032554725,1,0,0.732823453,PD
0.40060643997125944,1,0,0.5643650312787295,PD
0.4938374110073165,1,0,0.8570941015241627,PD
0.5625942349535187,1,0,0.6781175714882693,PD
0.4418784225507997,1,0,0.8455727075718291,PD
0.076312671,1,0,0.7089445570576598,PD
0.13783169480637958,1,0,0.9379098874791156,PD
0.615068197,1,0,0.8326687486337225,PD
0.8015250992508736,1,0,0.8631227590660313,PD
0.4373642666911228,1,0,0.7617279206923909,PD
0.492503944,1,0,0.8831029817547043,PD
0.5250133397636938,1,0,0.8170211733023565,PD
0.3388000053950173,1,0,0.8627043631025013,PD
0.3062986314333527,1,0,0.6868873996582312,PD
0.4813314750419102,1,0,0.8244481018681001,PD
0.43800869905756046,1,0,0.6120340375553659,PD
0.2209007583901328,1,0,0.9213487179011137,PD
0.49343259178075183,1,0,0.8511707430192066,PD
0.48158504220750253,1,0,0.5224263110827561,PD
0.6217795540695288,1,0,0.9662872152392824,PD
0.5362712822855142,1,0,0.6870211760040011,PD
0.391891018,1,0,0.8132054551062726,PD
0.5790042346592659,1,0,0.808193831,PD
0.003111078,1,0,0.5887687067668593,PD
0.8231180699386793,1,0,0.9568122052578747,PD
0.036762163,1,0,0.6926636614632021,PD
0.7597000125319826,1,0,0.9533820960156545,PD
0.721994794,1,0,0.8701289842670897,PD
0.39519994826959604,1,0,0.6332048347059072,PD
0.24015372730618778,1,0,0.5202184384083341,PD
0.019572380029218683,1,0,0.7703610295390062,PD
0.17284561455096936,1,0,0.7779356245643482,PD
0.030347461593729586,1,0,0.7999300494202671,PD
0.11545646866354398,1,0,0.5275556665889901,PD
0.2935593735246509,1,0,0.9308416054972785,PD
0.005176804,1,0,0.9344617141049346,PD
0.5122724037683872,1,0,0.6569842470081984,PD
0.7735715779239953,1,0,0.8210671081198169,PD
0.8156847959218179,1,0,0.9393424779144591,PD
0.1681213956230383,1,0,0.9693247994544566,PD
0.5212920226957665,1,0,0.6360761174902264,PD
0.12405858881075527,1,0,0.6757977100918677,PD
0.28235342505194017,1,0,0.9866320467712927,PD
0.15656041028331402,1,0,0.7266241109329572,PD
0.5548375632639122,1,0,0.8076775479130617,PD
0.5526584195693816,1,0,0.6372124978184394,PD
0.061310942849104766,1,0,0.5750917266573566,PD
0.20807821069521948,1,0,0.646258089,PD
0.674912004,1,0,0.777660523,PD
0.3944679496600272,1,0,0.8714045822151434,PD
0.7463797142785529,1,0,0.7759514541770939,PD
0.2818789142628366,1,0,0.9696132791589408,PD
0.6983639049483097,1,0,0.9515553688148861,PD
0.13824329548845116,1,0,0.6092664048618709,PD
0.5278700484420566,1,0,0.7434582961856233,PD
0.7231415519074285,1,0,0.9227094490319904,PD
0.5852506192327784,1,0,0.8778904331598895,PD
0.21376241937659457,1,0,0.8125353250568261,PD
0.024906093,1,0,0.6495274633085407,PD
0.40264539876095307,1,0,0.7061812829553341,PD
0.32326592643640817,1,0,0.6800060785170194,PD
0.1360386635507831,1,0,0.792074643,PD
0.30992137702545075,1,0,0.7063079230333027,PD
0.3642303637619295,1,0,0.6062575184667477,PD
0.087906698,1,0,0.9255049019923071,PD
0.3783537131289294,1,0,0.6042695440111419,PD
0.042470246998824734,1,0,0.9739741624955291,PD
0.7186352795160329,1,0,0.8558299648555213,PD
0.4541276662262528,1,0,0.5844807882165065,PD
0.040159828,1,0,0.7906049771358862,PD
0.39711263372854466,1,0,0.5647215630430967,PD
0.48565853976465667,1,0,0.8888383465400427,PD
0.5409568271255429,1,0,0.9622735605656008,PD
0.4605294256706083,1,0,0.9927385915062493,PD
0.5778271510493753,1,0,0.8355000554242844,PD
0.1573354497611783,1,0,0.5324764392737983,PD
0.46067404192577377,1,0,0.8220726706952399,PD
0.11593930935299901,1,0,0.5075599426359352,PD
0.3538567093562839,1,0,0.8738503050395869,PD
0.013617708059427747,1,0,0.5249640774837133,PD
0.05034149,1,0,0.9014978614731185,PD
0.7327912230466682,1,0,0.886473795,PD
0.891886666,1,0,0.9853346276407048,PD
0.21941993752958155,1,0,0.8422000617545251,PD
0.7855548906966361,1,0,0.8103985348455072,PD
0.078581178,1,0,0.820980814,PD
0.6723581048128469,1,0,0.7023993568974487,PD
0.16637535918857727,1,0,0.7696012757491182,PD
0.12369821542116055,1,0,0.8402061158217132,PD
0.1422471663725613,1,0,0.9000232614735497,PD
0.36270936857262637,1,0,0.872161131,PD
0.38368300133849464,1,0,0.7086475122320564,PD
0.47061347796832087,1,0,0.6278694714116584,PD
0.38370568855933374,1,0,0.8204577674087791,PD
0.1875419500281834,1,0,0.5359014886460842,PD
0.7004890079158184,1,0,0.8009398991410707,PD
0.6522433571982582,1,0,0.8341147522190707,PD
0.19105478265297982,1,0,0.9282614094238744,PD
0.38179504756460614,1,0,0.6686352498811823,PD
0.6271013710641804,1,0,0.8997871739013511,PD
0.2358261229788623,1,0,0.5829798375254623,PD
0.23812568113969568,1,0,0.9910009347292295,PD
0.7964477604655913,1,0,0.866955222,PD
0.2903065184528688,1,0,0.9151553564509133,PD
0.56709051,1,0,0.8120544478877079,PD
0.4347568468628542,1,0,0.5418129757245599,PD
0.5795426558284322,1,0,0.8006093061176401,PD
0.073400579,1,0,0.8867231546574357,PD
0.064565039,1,0,0.8353034927252341,PD
0.5203594589991904,1,0,0.8013041324248411,PD
0.1660829417609475,1,0,0.6676142692251338,PD
0.5994640753094851,1,0,0.8735490473816206,PD
0.3041863371560971,1,0,0.7274057174480354,PD
0.5383209937623774,1,0,0.8854556996662979,PD
0.11825890753902057,1,0,0.7578198252979332,PD
0.14079645792727624,1,0,0.6096489269285105,PD
0.084193133,1,0,0.6126693829191902,PD
0.8815697857831912,1,0,0.9353463889311161,PD
0.3524188530684056,1,0,0.6205235102348425,PD
0.6296231863276751,1,0,0.7357183992682328,PD
0.4479364650071189,1,0,0.6348638389425151,PD
0.6013134182002944,1,0,0.8269245484282194,PD
0.7479643555334998,1,0,0.9536841792190743,PD
0.652959916,1,0,0.9055905791872978,PD
0.056485734,1,0,0.9220928945770904,PD
0.5385994868334409,1,0,0.5674360188226076,PD
0.4884503694407252,1,0,0.665108804,PD
0.29998869348391977,1,0,0.8059774323824516,PD
0.5844343051845466,1,0,0.6184288530890679,PD
0.8199602230738348,1,0,0.9909209104139169,PD
0.13676609405995777,1,0,0.827813257,PD
0.5914501894101554,1,0,0.9583753150159763,PD
0.131203602,1,0,0.5754640152545599,PD
0.2796801336934398,1,0,0.5239306225712937,PD
0.21488936286929983,1,0,0.916016046,PD
0.8213796635191679,1,0,0.8354990219387574,PD
0.10022553481604324,1,0,0.5132443808097916,PD
0.4167040060713034,1,0,0.9179756713576868,PD
0.041275414,1,0,0.91529573,PD
0.2723458328899018,1,0,0.727052405,PD
0.7254224315516091,1,0,0.8804715460897069,PD
0.1479818252080738,1,0,0.9649645901428708,PD
0.2145010620934089,1,0,0.9993171694719275,PD
0.15586068992740842,1,0,0.7981519109630336,PD
0.3806227120460748,1,0,0.6229609622913224,PD
0.044670677,1,0,0.9163870123095146,PD
0.8278644839564178,1,0,0.8999658517464209,PD
0.15942946976198247,1,0,0.5638735307350462,PD
0.28476693383765683,1,0,0.833103274,PD
0.46810632298405874,1,0,0.7227293012960614,PD
0.6470141685912079,1,0,0.8997109875942955,PD
0.21120470385943668,1,0,0.5117473407946743,PD
0.9561317235446913,1,0,0.9892191986353723,PD
0.2798466277629823,1,0,0.8181583826787455,PD
0.38417763,1,0,0.9217285156705153,PD
0.930160355,1,0,0.9746012754825915,PD
0.39107667121729306,1,0,0.5922745246555076,PD
0.5366978094644685,1,0,0.913906203,PD
0.5568971119594917,1,0,0.8913344920546913,PD
0.14257610790630215,1,0,0.8745322783493387,PD
0.6114358164459033,1,0,0.870938652,PD
0.565337817,1,0,0.8886756943403766,PD
0.7209903070025785,1,0,0.9797487899261663,PD
0.5958055360882797,1,0,0.6581331014246443,PD
0.7649009828318245,1,0,0.9691407690364613,PD
0.012642999616742534,1,0,0.5539978959313167,PD
0.7300815892070578,1,0,0.8555289835938417,PD
0.38775432036699287,1,0,0.6462481265321203,PD
0.5498504727700835,1,0,0.9743913485138871,PD
0.6644500008757699,1,0,0.9267398120077495,PD
0.053057213,1,0,0.7291825489590056,PD
0.8793455720627443,1,0,0.9516331923852674,PD
0.7555084599312885,1,0,0.8850550593130888,PD
0.2964130235502438,1,0,0.7453540326504301,PD
0.389525677,1,0,0.9250561184427504,PD
0.062306168851808286,1,0,0.7737296284544607,PD
0.6510600632240517,1,0,0.895271301,PD
0.5376979832655253,1,0,0.8935766022431993,PD
0.7337614061451783,1,0,0.928930884,PD
0.19564961377509982,1,0,0.7389771876293693,PD
0.7203378848876272,1,0,0.9498400650076051,PD
0.47117433514940266,1,0,0.841700678,PD
0.5496922418561903,1,0,0.788635739,PD
0.067969732,1,0,0.7377837125757121,PD
0.8525614458172637,1,0,0.971929197,PD
0.24424105178777045,1,0,0.5826249816045648,PD
0.5070306324369194,1,0,0.8535512460955623,PD
0.068240551,1,0,0.9992187103831207,PD
0.5521029963822182,1,0,0.9410843295477683,PD
0.12401740750943446,1,0,0.6974602853435438,PD
0.5398734562137479,1,0,0.699499262,PD
0.4085838117599456,1,0,0.7254563684706898,PD
0.33378007103529006,1,0,0.6302277791350996,PD
0.6345439431630171,1,0,0.6813228232931641,PD
0.7396716454240593,1,0,0.8900654472018247,PD
0.8251633695085168,1,0,0.908195655,PD
0.8854198658112309,1,0,0.949582912,PD
0.24158269363384033,1,0,0.6500180893592808,PD
0.4709244690998404,1,0,0.6773956414151621,PD
0.1155318638379057,1,0,0.609567187,PD
0.6127376212511824,1,0,0.671659461,PD
0.7563236306124124,1,0,0.9743925572680102,PD
0.45077809280377346,1,0,0.9080164052181023,PD
0.19579195291915052,1,0,0.6686128829081015,PD
0.18919746207788513,1,0,0.5132564828412475,PD
0.5789901503782362,1,0,0.831167128,PD
0.14589487680452584,1,0,0.5013261902116567,PD
0.29013873185655914,1,0,0.980481999,PD
0.093501408,1,0,0.6084948098760271,PD
0.4268757578252629,1,0,0.8876115497504143,PD
0.699100951,1,0,0.8320278889444264,PD
0.028285063734155624,1,0,0.630853842,PD
0.5755873326814569,1,0,0.7376154234713057,PD
0.2620629881812564,1,0,0.5014198058868273,PD
0.003641137,1,0,0.5546266285385067,PD
0.4408307291698428,1,0,0.9259723868538468,PD
0.4966698162675558,1,0,0.5887556723473557,PD
0.2931175798391734,1,0,0.965238796,PD
0.6964582749834354,1,0,0.9003191697267839,PD
0.5638252883654182,1,0,0.6365852060751646,PD
0.1831173153241874,1,0,0.9769465036911558,PD
0.1094234404090817,1,0,0.706405101,PD
0.7394554435102487,1,0,0.8056982144551732,PD
0.41497823221698393,1,0,0.7212643261078937,PD
0.7952736415001709,1,0,0.9184391327215249,PD
0.7606894581105312,1,0,0.7739366876758972,PD
0.29304298370718507,1,0,0.5872413658957057,PD
0.5507276622890569,1,0,0.9836083888390353,PD
0.006160621,1,0,0.6406981139135536,PD
0.4354017817794542,1,0,0.8465658910036667,PD
0.1208943403053433,1,0,0.8226424606718672,PD
0.629566918,1,0,0.9281087775398639,PD
0.30566523477863417,1,0,0.7678879921940696,PD
0.4377360335852809,1,0,0.5802082609717144,PD
0.28373028795648203,1,0,0.5714636774024292,PD
0.6586749512682395,1,0,0.6913695166883961,PD
0.22196643597331112,1,0,0.9168864679570198,PD
0.18769886627015064,1,0,0.9663488614516451,PD
0.5481433239108902,1,0,0.7987828131082498,PD
0.6669264145768081,1,0,0.7615619699477398,PD
0.46311683751495636,1,0,0.7731695016819152,PD
0.1457233224264658,1,0,0.8258321525048775,PD
0.5867740318927162,1,0,0.8416823202904575,PD
0.7286088864921971,1,0,0.964543679,PD
0.3672657232868679,1,0,0.6842942449395851,PD
0.4390732011614711,1,0,0.7489962113029509,PD
0.1602970033703368,1,0,0.5711275894971386,PD
0.6827272603787642,1,0,0.8094137985690344,PD
0.2994995460790417,1,0,0.5712423258995448,PD
0.292908278,1,0,0.6162678780365651,PD
0.533727604,1,0,0.7997800310334221,PD
0.8494951170498668,1,0,0.963190504,PD
0.099725051,1,0,0.8416774564854199,PD
0.23614343525471382,1,0,0.6587982686391365,PD
0.4161285002884658,1,0,0.9222587527707182,PD
0.32089833408898527,1,0,0.802916991,PD
0.26868894158140244,1,0,0.7711808245251984,PD
0.4996762280469105,1,0,0.8134046937573326,PD
0.4922352737667628,1,0,0.9738815624019339,PD
0.020020874369817587,1,0,0.9985149417187986,PD
0.31249321745115943,1,0,0.6049500398433331,PD
0.085389037,1,0,0.5715752427119297,PD
0.7061331818094441,1,0,0.7243278496313048,PD
0.6098882272419732,1,0,0.9692925887056373,PD
0.2507883786707177,1,0,0.8155454286644048,PD
0.24329676191198768,1,0,0.7854454540004825,PD
0.49468590174692384,1,0,0.6834772751211655,PD
0.5356773558548773,1,0,0.9793707561005153,PD
0.8823025851339859,1,0,0.9754324150076176,PD
0.4204558601689756,1,0,0.9210427274504879,PD
0.2307279343248425,1,0,0.6691447088387248,PD
0.34270662175486133,1,0,0.8689970343344204,PD
0.2704492769205682,1,0,0.6121160131286457,PD
0.23174377559777382,1,0,0.9676440583832638,PD
0.5236742613926135,1,0,0.7507498992419646,PD
0.25350471311128975,1,0,0.9611439014135088,PD
0.1015796877039199,1,0,0.6924108926767802,PD
0.014041657629870974,1,0,0.5525568006833201,PD
0.004566411,1,0,0.8160723197027672,PD
0.007853754,1,0,0.5473890486976603,PD
0.29871001965473765,1,0,0.9289822857074154,PD
0.046030357,1,0,0.6043593291438496,PD
0.8310176282245614,1,0,0.9048554238973614,PD
0.5189157397705249,1,0,0.8267689423769092,PD
0.1354228639401518,1,0,0.5991809988767897,PD
0.017630027,1,0,0.6756981079488723,PD
0.4415469967425598,1,0,0.8367808377884899,PD
0.5718170863606566,1,0,0.9419573631310529,PD
0.42241614078571765,1,0,0.7490081471604136,PD
0.093105854,1,0,0.6271627628158628,PD
0.3238904800925331,1,0,0.748249393,PD
0.2921351272938937,1,0,0.9035909631831093,PD
0.16968937567418085,1,0,0.5688829267435083,PD
0.002378695,1,0,0.9263336124360535,PD
0.076159995,1,0,0.6894600949730567,PD
0.2559416502182239,1,0,0.5687662601750917,PD
0.5992421974807574,1,0,0.6150300502367896,PD
0.4850527028637339,1,0,0.5654421593973143,PD
0.5503398420979253,1,0,0.9619594967051698,PD
0.24473084332957828,1,0,0.5202551464737935,PD
0.48756058,1,0,0.7320981581968429,PD
0.6016088534889381,1,0,0.9044632712515069,PD
0.6828994306402174,1,0,0.8474104716184044,PD
0.32688851460082224,1,0,0.5543624004698384,PD
0.049292601,1,0,0.6462035383224899,PD
0.068865632,1,0,0.7606721404496201,PD
0.027619523927692624,1,0,0.7232324053285516,PD
0.6879399806434108,1,0,0.959408138,PD
0.16810404230791143,1,0,0.6767275909606085,PD
0.180105422,1,0,0.7101832095950545,PD
0.22181173003145283,1,0,0.927265837,PD
0.5552853206301493,1,0,0.6342433761544916,PD
0.6890553307185328,1,0,0.9442188931098573,PD
0.2152720854831527,1,0,0.6972745078812591,PD
0.6065406730870768,1,0,0.7749921074374836,PD
0.28504553382102915,1,0,0.9457521477069589,PD
0.5887895014289322,1,0,0.8293179766873212,PD
0.26996116734318143,1,0,0.6622056480589567,PD
0.17512436156101252,1,0,0.9230435925521769,PD
0.5064596934623624,1,0,0.9321989731848707,PD
0.5227036197440429,1,0,0.8013109987909706,PD
0.30478786994412754,1,0,0.7186534519365078,PD
0.410108304,1,0,0.5478923810556442,PD
0.8117036016066088,1,0,0.9877542156699882,PD
0.1270959247749348,1,0,0.5911488072687905,PD
0.5436343589064285,1,0,0.5488584736465071,PD
0.25211789532485707,1,0,0.565952322,PD
0.5178799748308462,1,0,0.9554488776552222,PD
0.4377047967165284,1,0,0.5389281785943297,PD
0.7500175468274495,1,0,0.9644252937815629,PD
0.4136998962754359,1,0,0.9920022581737209,PD
0.7262712887463301,1,0,0.7683757325487405,PD
0.12742653085516942,1,0,0.8345889394466518,PD
0.48641674512288313,1,0,0.8447418854827837,PD
0.45714174900415583,1,0,0.6301738947027968,PD
0.6836940301938952,1,0,0.8829235548655106,PD
0.33659653776360465,1,0,0.7771514254941352,PD
0.34407981715535096,1,0,0.8984041965521504,PD
0.4654044012584613,1,0,0.9640712846685092,PD
0.4334956723812162,1,0,0.9919120365846763,PD
0.3294512665992442,1,0,0.7999595848092238,PD
0.7352315735607655,1,0,0.7556134869887201,PD
0.7286774509051173,1,0,0.7859397307823178,PD
0.9201281374427976,1,0,0.968077455,PD
0.5361768464426191,1,0,0.8808580067019984,PD
0.17719512985849883,1,0,0.5042082619453421,PD
0.753496437,1,0,0.9547614156870914,PD
0.061069627385063496,1,0,0.8475150444386382,PD
0.13207199195313124,1,0,0.5504298962255418,PD
0.6621193512118297,1,0,0.9818628680338115,PD
0.37737556750550016,1,0,0.5846640418330004,PD
0.47312912424109976,1,0,0.8943230160828016,PD
0.3843240379772943,1,0,0.9456515059781939,PD
0.092532705,1,0,0.5177637185047793,PD
0.9074478481966952,1,0,0.9370050102408535,PD
0.10384119397497615,1,0,0.8511192756151407,PD
0.6706389992076245,1,0,0.749996802,PD
0.7353084628553144,1,0,0.9104208794419184,PD
0.16864563180615755,1,0,0.828147878,PD
0.4643290419627637,1,0,0.6577363182080437,PD
0.5220599276311502,1,0,0.7950554553757939,PD
0.6623705920207539,1,0,0.7088895518582917,PD
0.6437995780353765,1,0,0.9867070305881561,PD
0.40751162215989534,1,0,0.9026084852579068,PD
0.7324635430416255,1,0,0.8922732975750128,PD
0.4458043351913539,1,0,0.6317896764116918,PD
0.39907422881343346,1,0,0.6436853206419763,PD
0.2942822207013822,1,0,0.9859661477976538,PD
0.3055610323847511,1,0,0.8927670424321525,PD
0.5723752561047726,1,0,0.7218988307663268,PD
0.18674455110194632,1,0,0.5664756935908585,PD
0.13799090195625552,1,0,0.5770797144872931,PD
0.44386630226230706,1,0,0.5298062460438955,PD
0.327329128,1,0,0.9947112083643793,PD
0.3168913988838389,1,0,0.6863735294646102,PD
0.9317862921995324,1,0,0.9361199897044875,PD
0.2872454248064378,1,0,0.8924048157631089,PD
0.11555515112912973,1,0,0.6554065318362127,PD
0.6932722486641776,1,0,0.9885187386343948,PD
0.5189058739759689,1,0,0.955719521,PD
0.20372054110866045,1,0,0.9102159450350105,PD
0.010332090598021315,1,0,0.6604976272438008,PD
0.3318007489399353,1,0,0.9093295690977236,PD
0.069723715,1,0,0.7339256029347492,PD
0.12440599187775847,1,0,0.9772491496923374,PD
0.10688998248028492,1,0,0.7563446472930959,PD
0.7662297149789967,1,0,0.977271906,PD
0.7843951012058559,1,0,0.9151251315702109,PD
0.023001039,1,0,0.7305537584697122,PD
0.7922486228741028,1,0,0.9438711536248462,PD
0.6311225316511082,1,0,0.9345334639995595,PD
0.15240645890576343,1,0,0.8063480764801013,PD
0.5358074194578952,1,0,0.9324620761261843,PD
